timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,classification,eventtype,fileid,fileusn,info,scansource,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,featureid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,cycletime,channel,eventid,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime,Source Name,Long Description,Timestamp
"2025-10-01 15:10:18.8287056Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",3344,,," 4940 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603644,,,,,,,,,,,2926311296,,,,,,,,,,,,,,,,,,,,,,,,,,140721727930368,140721727930368,577536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8287732Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",16796,,," 4940 Notepad.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722755,,,,,,,,,,,543583677,,,,,,,,,,,,,,,,,,,,,,,,,,140721998069760,140721998069760,688128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8291674Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,30235,900024768,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8292607Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal"," 3376 MsMpEng.exe",12136,," 4940 Notepad.exe",,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8293428Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\dwmapi.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,659963,2600800104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8297369Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60856,,,,,,,,,,,1625823556,,,,,,,,,,,,,,,,,,,,,,,,,,140721735991296,140721735991296,81920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8298865Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal"," 3376 MsMpEng.exe",12136,," 4940 Notepad.exe",,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8299064Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",16728,,," 4940 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66730,,,,,,,,,,,1073573567,,,,,,,,,,,,,,,,,,,,,,,,,,140721736581120,140721736581120,49152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8299719Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\uxtheme.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,667074,2095790744,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8301572Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",3344,,," 4940 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171050,,,,,,,,,,,4092127091,,,,,,,,,,,,,,,,,,,,,,,,,,140721736646656,140721736646656,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8303460Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8821142,,,,,,,,,,,83910174,,,,,,,,,,,,,,,,,,,,,,,,,,140722011832320,140722011832320,8753152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8303977Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,109199,1451893600,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8306818Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",16796,,," 4940 Notepad.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922264,,,,,,,,,,,1001424401,,,,,,,,,,,,,,,,,,,,,,,,,,140721856512000,140721856512000,2899968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8307504Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",5068,,,,,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,122667,900025472,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8308305Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",3344,,," 4940 Notepad.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378754,,,,,,,,,,,836129831,,,,,,,,,,,,,,,,,,,,,,,,,,140722055413760,140722055413760,356352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8315030Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",16728,,," 4940 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.WarpPal.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167600,,,,,,,,,,,2132685858,,,,,,,,,,,,,,,,,,,,,,,,,,140721966088192,140721966088192,102400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8321669Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,122666,900024672,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8323981Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\icu.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,301671,2599720320,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8326238Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\winspool.drv",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,664036,2095312632,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8327951Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\iertutil.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,661504,2095720184,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8330009Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\cfgmgr32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,294026,2600730360,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8330368Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80696,,,,,,,,,,,865845000,,,,,,,,,,,,,,,,,,,,,,,,,,140722026971136,140722026971136,53248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8330564Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",16728,,," 4940 Notepad.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181029,,,,,,,,,,,239922031,,,,,,,,,,,,,,,,,,,,,,,,,,140721854218240,140721854218240,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8332330Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\Microsoft.Internal.WarpPal.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,52347,2600801208,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8335167Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",5068,,,,,,"C:\Windows\System32\netutils.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,303664,2600718760,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8336292Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",5068,,,,,,"C:\Windows\System32\srvcli.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,53580,2600720128,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8353151Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237947,,,,,,,,,,,2763417762,,,,,,,,,,,,,,,,,,,,,,,,,,140722083790848,140722083790848,192512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8355815Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",16644,,,,,,"C:\Windows\System32\imm32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,300886,2600789120,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8381864Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759542,,,,,,,,,,,2469381841,,,,,,,,,,,,,,,,,,,,,,,,,,140721556357120,140721556357120,741376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8384958Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",16644,,,,,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,661036,2599749816,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8415947Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699598,,,,,,,,,,,3582665716,,,,,,,,,,,,,,,,,,,,,,,,,,140722061443072,140722061443072,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8421351Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783590,,,,,,,,,,,4271766768,,,,,,,,,,,,,,,,,,,,,,,,,,140722095194112,140722095194112,724992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8431450Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 4940 Notepad.exe",6372,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8446753Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159626,,,,,,,,,,,1313457027,,,,,,,,,,,,,,,,,,,,,,,,,,140721671634944,140721671634944,1138688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8459640Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342070,,,,,,,,,,,3129326832,,,,,,,,,,,,,,,,,,,,,,,,,,140721671307264,140721671307264,307200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8468935Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310002,,,,,,,,,,,799845727,,,,,,,,,,,,,,,,,,,,,,,,,,140721839603712,140721839603712,290816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8473795Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132790,,,,,,,,,,,559600455,,,,,,,,,,,,,,,,,,,,,,,,,,140721885806592,140721885806592,106496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8481822Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4940 Notepad.exe",6372,,," 4940 Notepad.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396500,,,,,,,,,,,1605668267,,,,,,,,,,,,,,,,,,,,,,,,,,140721676419072,140721676419072,380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8500962Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 3376 MsMpEng.exe",4564,,," 3376 MsMpEng.exe",4564,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8503443Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3376 MsMpEng.exe",4564,,," 3376 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2093797736448,134037160374322401,3376,49,7,55,5629499534213195,134037160500757160,4564,134037160374322401,3376,49,7,55,5629499534213195,"RWX",315392,134037160374322401,49,7,55,5629499534213195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:18.8517084Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3376 MsMpEng.exe",5068,," 4940 Notepad.exe","10600 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8793605Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","10600 Notepad.exe",15416,,," 4940 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:18.8794065Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3376 MsMpEng.exe",16644,,"10600 Notepad.exe"," 4940 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8842730Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",16644,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\NotepadXamlUI.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,613526,1716068952,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8856540Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\DWrite.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,660388,2600782688,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:18.8894035Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",16644,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.617.2103.0_x64__8wekyb3d8bbwe\Microsoft.ui.xaml.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,1,56,55339,2282396104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
